# Program:featureCounts v1.6.0; Command:"featureCounts" "-T" "1" "-t" "exon" "-g" "Parent" "-a" "../Reference_Data/PlasmoDB-41_Pfalciparum3D7.gff" "-o" "vehicle_drug_feature_counts_exons.txt" "-p" "vehicle_rep1.bam" "vehicle_rep2.bam" "drug_rep1.bam" "drug_rep2.bam" 
Geneid	Chr	Start	End	Strand	Length	vehicle_rep1.bam	vehicle_rep2.bam	drug_rep1.bam	drug_rep2.bam
PF3D7_1403600.1	Pf3D7_14_v3;Pf3D7_14_v3;Pf3D7_14_v3	132554;132949;133117	132727;132996;133245	+;+;+	351	123	154	124	130
PF3D7_1129300.1	Pf3D7_11_v3	1131294	1136834	-	5541	31	29	18	18
PF3D7_0819600.1	Pf3D7_08_v3;Pf3D7_08_v3	885198;885697	885591;886136	-;-	834	426	430	217	241
PF3D7_1020000.1	Pf3D7_10_v3;Pf3D7_10_v3;Pf3D7_10_v3;Pf3D7_10_v3;Pf3D7_10_v3;Pf3D7_10_v3;Pf3D7_10_v3;Pf3D7_10_v3;Pf3D7_10_v3;Pf3D7_10_v3	811106;811397;811679;811850;811994;812325;812495;812905;813156;813394	811224;811496;811756;811890;812147;812399;812572;813020;813272;813484	-;-;-;-;-;-;-;-;-;-	969	169	130	191	270
PF3D7_1365000.1	Pf3D7_13_v3	2608698	2609744	+	1047	131	185	259	299
PF3D7_1012200.1	Pf3D7_10_v3;Pf3D7_10_v3	470979;471700	471548;471933	+;+	804	81	111	109	83
PF3D7_0621200.1	Pf3D7_06_v3	871297	872202	-	906	605	490	895	958
PF3D7_0419700.1	Pf3D7_04_v3	873138	874115	+	978	50	78	19	23
PF3D7_0423100.1	Pf3D7_04_v3;Pf3D7_04_v3	1049270;1049713	1049528;1049894	-;-	441	367	681	607	645
PF3D7_1437300.1	Pf3D7_14_v3;Pf3D7_14_v3;Pf3D7_14_v3;Pf3D7_14_v3	1513938;1514359;1514529;1514938	1514276;1514440;1514722;1514961	-;-;-;-	639	95	97	70	72
PF3D7_0717400.1	Pf3D7_07_v3	751877	754132	+	2256	158	187	167	191
PF3D7_0920000.1	Pf3D7_09_v3	822665	824593	+	1929	19	21	63	67
PF3D7_1352700.1	Pf3D7_13_v3	2101485	2109086	+	7602	121	84	45	73
PF3D7_1023800.1	Pf3D7_10_v3;Pf3D7_10_v3	994322;994730	994536;996788	+;+	2274	19	11	21	18
PF3D7_1320500.1	Pf3D7_13_v3;Pf3D7_13_v3;Pf3D7_13_v3;Pf3D7_13_v3;Pf3D7_13_v3;Pf3D7_13_v3	843639;843965;844330;844674;844850;845025	843686;844079;844596;844729;844912;845111	+;+;+;+;+;+	636	91	120	124	171
PF3D7_0606600.1	Pf3D7_06_v3;Pf3D7_06_v3	270332;270558	270371;277762	-;-	7245	125	77	152	158
PF3D7_0213100.1	Pf3D7_02_v3;Pf3D7_02_v3;Pf3D7_02_v3	537789;538286;538849	537797;538691;539420	+;+;+	987	374	377	401	412
PF3D7_0709000.1	Pf3D7_07_v3;Pf3D7_07_v3;Pf3D7_07_v3;Pf3D7_07_v3;Pf3D7_07_v3;Pf3D7_07_v3;Pf3D7_07_v3;Pf3D7_07_v3;Pf3D7_07_v3;Pf3D7_07_v3;Pf3D7_07_v3;Pf3D7_07_v3;Pf3D7_07_v3	403222;403490;403938;404283;404569;404764;404936;405146;405334;405539;405825;406017;406241	403312;403758;404110;404415;404640;404839;405018;405196;405390;405631;405869;406071;406317	+;+;+;+;+;+;+;+;+;+;+;+;+	1275	434	477	600	653
PF3D7_0301400.1	Pf3D7_03_v3;Pf3D7_03_v3	85305;86042	85946;86131	-;-	732	50	49	80	85
PF3D7_1321600.1	Pf3D7_13_v3;Pf3D7_13_v3;Pf3D7_13_v3;Pf3D7_13_v3;Pf3D7_13_v3;Pf3D7_13_v3;Pf3D7_13_v3;Pf3D7_13_v3;Pf3D7_13_v3	897716;898091;898358;898689;898926;899207;899510;899859;900220	897977;898239;898539;898793;899127;899344;899740;900074;901044	+;+;+;+;+;+;+;+;+	2310	11	28	4	4
PF3D7_0832600.1	Pf3D7_08_v3;Pf3D7_08_v3	1405835;1406931	1406719;1406999	-;-	954	0	0	0	0
PF3D7_1400200.1	Pf3D7_14_v3;Pf3D7_14_v3	7208;8485	8248;8538	-;-	1095	0	0	1	0
PF3D7_1122300.1	Pf3D7_11_v3	846929	848014	+	1086	21	37	19	18
PF3D7_0524300.1	Pf3D7_05_v3	1010951	1012171	-	1221	101	111	120	146
PF3D7_0632200.1	Pf3D7_06_v3;Pf3D7_06_v3	1341307;1342542	1342386;1342595	-;-	1134	0	0	0	0
PF3D7_1402500.1	Pf3D7_14_v3;Pf3D7_14_v3;Pf3D7_14_v3	92264;93183;93435	92524;93268;93537	-;-;-	450	1760	2445	870	961
PF3D7_0209600.1	Pf3D7_02_v3;Pf3D7_02_v3;Pf3D7_02_v3;Pf3D7_02_v3;Pf3D7_02_v3;Pf3D7_02_v3;Pf3D7_02_v3;Pf3D7_02_v3	394237;394560;394996;395450;395969;396202;396412;396669	394404;394853;395204;395771;396093;396284;396532;398745	-;-;-;-;-;-;-;-	3399	239	296	153	131
PF3D7_1040100.1	Pf3D7_10_v3;Pf3D7_10_v3	1602935;1603129	1603003;1603989	+;+	930	0	0	0	0
PF3D7_1479800.1	Pf3D7_14_v3;Pf3D7_14_v3	3279500;3279697	3279568;3280662	+;+	1035	0	0	0	0
PF3D7_1114000.1	Pf3D7_11_v3;Pf3D7_11_v3	537647;538181	538057;538297	+;+	528	3	0	3	0
malmito_rna_26.1	Pf_M76611	1764	1806	+	43	0	0	0	0
PF3D7_1344000.1	Pf3D7_13_v3	1759466	1761991	+	2526	142	146	113	132
PF3D7_1137300.1	Pf3D7_11_v3	1466197	1468266	-	2070	367	288	264	316
PF3D7_1352600.1	Pf3D7_13_v3;Pf3D7_13_v3;Pf3D7_13_v3;Pf3D7_13_v3;Pf3D7_13_v3;Pf3D7_13_v3;Pf3D7_13_v3;Pf3D7_13_v3;Pf3D7_13_v3;Pf3D7_13_v3;Pf3D7_13_v3;Pf3D7_13_v3;Pf3D7_13_v3;Pf3D7_13_v3;Pf3D7_13_v3	2096326;2096486;2096723;2096908;2097061;2097255;2097426;2097625;2097813;2097994;2098309;2098506;2098703;2098870;2099063	2096363;2096569;2096812;2096965;2097164;2097340;2097484;2097658;2097875;2098072;2098356;2098603;2098749;2098943;2099369	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	1269	0	0	6	1
PF3D7_1423600.1	Pf3D7_14_v3;Pf3D7_14_v3;Pf3D7_14_v3;Pf3D7_14_v3;Pf3D7_14_v3;Pf3D7_14_v3;Pf3D7_14_v3;Pf3D7_14_v3;Pf3D7_14_v3	955865;956251;956672;956855;957067;957269;957536;957816;958029	955965;956539;956728;956926;957131;957374;957598;957879;958066	+;+;+;+;+;+;+;+;+	855	141	222	418	504
PF3D7_1009500.1	Pf3D7_10_v3;Pf3D7_10_v3;Pf3D7_10_v3;Pf3D7_10_v3	383044;383398;384316;384680	383135;384214;384420;384793	-;-;-;-	1128	165	197	204	273
PF3D7_1462200.1	Pf3D7_14_v3	2523919	2524140	+	222	85	97	51	63
PF3D7_0510400.1	Pf3D7_05_v3	444260	445579	+	1320	25	9	15	18
PF3D7_0308600.1	Pf3D7_03_v3	372632	374230	+	1599	694	732	641	694
PF3D7_1227800.1	Pf3D7_12_v3	1134370	1137648	-	3279	172	165	321	404
PF3D7_0807700.1	Pf3D7_08_v3;Pf3D7_08_v3;Pf3D7_08_v3;Pf3D7_08_v3;Pf3D7_08_v3	395648;397100;397479;397744;398163	396995;397339;397565;398056;398787	-;-;-;-;-	2613	28	78	104	114
PF3D7_1334500.1	Pf3D7_13_v3	1405731	1407512	-	1782	339	298	180	230
PF3D7_1332700.1	Pf3D7_13_v3	1344806	1346278	-	1473	240	239	165	212
PF3D7_1431600.1	Pf3D7_14_v3	1244018	1245406	+	1389	255	320	304	310
PF3D7_1144700.1	Pf3D7_11_v3;Pf3D7_11_v3;Pf3D7_11_v3;Pf3D7_11_v3;Pf3D7_11_v3	1772350;1772656;1772983;1773323;1773478	1772428;1772822;1773127;1773369;1773819	-;-;-;-;-	780	427	439	232	227
PF3D7_1469900.1	Pf3D7_14_v3;Pf3D7_14_v3;Pf3D7_14_v3	2866358;2866862;2867239	2866424;2867046;2868183	+;+;+	1197	19	28	12	8
PF3D7_0911400.1	Pf3D7_09_v3;Pf3D7_09_v3	522221;525955	525813;526018	-;-	3657	48	29	39	47
PF3D7_0913600.1	Pf3D7_09_v3	584726	588421	+	3696	84	82	77	60
PF3D7_0407600.1	Pf3D7_04_v3	373039	376677	+	3639	1	1	1	9
PF3D7_0407500.1	Pf3D7_04_v3;Pf3D7_04_v3;Pf3D7_04_v3	369885;370049;370387	369939;370252;371270	+;+;+	1143	47	59	29	24
PF3D7_1429300.1	Pf3D7_14_v3;Pf3D7_14_v3;Pf3D7_14_v3;Pf3D7_14_v3;Pf3D7_14_v3;Pf3D7_14_v3;Pf3D7_14_v3;Pf3D7_14_v3;Pf3D7_14_v3;Pf3D7_14_v3;Pf3D7_14_v3;Pf3D7_14_v3;Pf3D7_14_v3;Pf3D7_14_v3;Pf3D7_14_v3;Pf3D7_14_v3	1150475;1150667;1150839;1151053;1151275;1151428;1151647;1151867;1152036;1152161;1152359;1152523;1152741;1152997;1153144;1153333	1150548;1150720;1150941;1151114;1151340;1151536;1151715;1151952;1152051;1152199;1152450;1152623;1152873;1153013;1153183;1153387	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	1116	53	67	108	112
PF3D7_1101600.1	Pf3D7_11_v3;Pf3D7_11_v3	82633;82792	82701;83415	+;+	693	0	0	0	0
PF3D7_1328800.1	Pf3D7_13_v3	1214907	1215728	+	822	179	270	118	123
PF3D7_1100100.1	Pf3D7_11_v3;Pf3D7_11_v3	24160;30363	29472;31598	+;+	6549	41	27	24	24
PF3D7_0403300.1	Pf3D7_04_v3;Pf3D7_04_v3;Pf3D7_04_v3;Pf3D7_04_v3;Pf3D7_04_v3	180430;180691;180949;181202;181383	180498;180774;181014;181272;181551	-;-;-;-;-	459	35	45	15	14
PF3D7_0408600.1	Pf3D7_04_v3	413403	416357	+	2955	75	99	334	354
PF3D7_1358300.1	Pf3D7_13_v3	2314457	2315479	-	1023	4	4	3	3
PF3D7_1028100.1	Pf3D7_10_v3	1163786	1165615	+	1830	8	15	4	4
PF3D7_0812220.1	Pf3D7_08_v3;Pf3D7_08_v3;Pf3D7_08_v3;Pf3D7_08_v3;Pf3D7_08_v3	613325;613543;613819;614380;614721	613373;613686;614218;614526;614862	-;-;-;-;-	882	86	121	70	96
PF3D7_1225400.1	Pf3D7_12_v3	1031825	1032565	-	741	41	42	77	94
PF3D7_0829100.1	Pf3D7_08_v3;Pf3D7_08_v3;Pf3D7_08_v3;Pf3D7_08_v3;Pf3D7_08_v3;Pf3D7_08_v3;Pf3D7_08_v3	1252349;1252658;1252863;1253053;1253319;1253530;1253755	1252504;1252759;1252955;1253143;1253389;1253625;1253796	+;+;+;+;+;+;+	651	157	231	158	155
PF3D7_0921800.1	Pf3D7_09_v3;Pf3D7_09_v3;Pf3D7_09_v3	886065;886360;886569	886151;886438;887389	-;-;-	987	120	121	127	103
PF3D7_1362800.1	Pf3D7_13_v3;Pf3D7_13_v3	2518487;2521054	2520598;2525493	+;+	6552	93	57	44	55
PF3D7_1147100.1	Pf3D7_11_v3;Pf3D7_11_v3;Pf3D7_11_v3;Pf3D7_11_v3	1870415;1870580;1870774;1870948	1870459;1870643;1870843;1871077	-;-;-;-	309	1	2	0	0
PF3D7_0215900.1	Pf3D7_02_v3;Pf3D7_02_v3;Pf3D7_02_v3;Pf3D7_02_v3;Pf3D7_02_v3;Pf3D7_02_v3;Pf3D7_02_v3;Pf3D7_02_v3;Pf3D7_02_v3;Pf3D7_02_v3	654918;655082;655282;655548;655658;655860;656056;656377;656634;656781	654966;655172;655369;655583;655750;655921;656190;656486;656692;656840	-;-;-;-;-;-;-;-;-;-	783	35	61	31	31
PF3D7_1360400.1	Pf3D7_13_v3	2411357	2412298	+	942	79	68	41	63
PF3D7_0500700.1	Pf3D7_05_v3	41129	41403	-	275	2	1	0	1
PF3D7_1206500.1	Pf3D7_12_v3	292424	294379	+	1956	19	18	22	41
PF3D7_1100800.1	Pf3D7_11_v3;Pf3D7_11_v3	59550;59702	59618;60328	+;+	696	4	2	1	4
PF3D7_0519400.1	Pf3D7_05_v3;Pf3D7_05_v3	798036;798422	798083;798775	-;-	402	2043	2767	907	1039
PF3D7_1421600.1	Pf3D7_14_v3;Pf3D7_14_v3;Pf3D7_14_v3;Pf3D7_14_v3	885211;886355;887596;887837	886023;887501;887656;887870	+;+;+;+	2055	154	136	103	146
PF3D7_0212400.1	Pf3D7_02_v3;Pf3D7_02_v3;Pf3D7_02_v3	495166;495882;501855	495681;501641;507854	-;-;-	12276	193	120	121	158
PF3D7_0611500.1	Pf3D7_06_v3	482825	483907	-	1083	8	7	0	3
PF3D7_1354500.1	Pf3D7_13_v3;Pf3D7_13_v3	2174346;2175550	2175426;2175797	+;+	1329	474	354	401	473
PF3D7_1129850.1	Pf3D7_11_v3;Pf3D7_11_v3;Pf3D7_11_v3;Pf3D7_11_v3;Pf3D7_11_v3	1153570;1153664;1153688;1153826;1153943	1153661;1153685;1153824;1153941;1154261	-;-;-;-;-	686	42	33	20	21
PF3D7_0103700.1	Pf3D7_01_v3;Pf3D7_01_v3;Pf3D7_01_v3;Pf3D7_01_v3;Pf3D7_01_v3;Pf3D7_01_v3	166513;167658;168090;168305;168489;168626	167557;167926;168206;168362;168545;168687	+;+;+;+;+;+	1608	47	41	32	37
PF3D7_1301800.1	Pf3D7_13_v3;Pf3D7_13_v3	102842;106985	106849;109471	+;+	6495	0	0	11	11
PF3D7_1420800.1	Pf3D7_14_v3;Pf3D7_14_v3;Pf3D7_14_v3;Pf3D7_14_v3	863623;863879;864221;864404	863712;864053;864312;864820	-;-;-;-	774	0	2	3	3
PF3D7_1217300.1	Pf3D7_12_v3	682837	685722	+	2886	198	231	265	256
PF3D7_1300500.1	Pf3D7_13_v3;Pf3D7_13_v3	50662;50916	50715;51857	+;+	996	1	0	0	0
PF3D7_1304200.2,PF3D7_1304200.1	Pf3D7_13_v3	226669	226805	-	137	11	23	11	12
PF3D7_1304200.1	Pf3D7_13_v3	227021	228290	-	1270	0	0	0	0
PF3D7_1304200.2	Pf3D7_13_v3;Pf3D7_13_v3	227021;228846	228262;228873	-;-	1270	0	0	0	0
PF3D7_1443100.1	Pf3D7_14_v3	1769626	1771350	-	1725	128	122	121	151
PF3D7_1233300.1	Pf3D7_12_v3	1375346	1379587	+	4242	81	52	61	67
PF3D7_1011300.1	Pf3D7_10_v3	438446	440380	+	1935	31	25	26	26
PF3D7_1228400.1	Pf3D7_12_v3	1153352	1157557	+	4206	97	59	79	91
PF3D7_0615600.1	Pf3D7_06_v3;Pf3D7_06_v3;Pf3D7_06_v3;Pf3D7_06_v3;Pf3D7_06_v3;Pf3D7_06_v3;Pf3D7_06_v3;Pf3D7_06_v3	646637;646851;647191;652067;654438;654736;655109;655539	646694;647070;651841;654289;654550;654850;655257;655596	-;-;-;-;-;-;-;-	7587	157	129	112	136
PF3D7_0602500.1	Pf3D7_06_v3	105503	106642	+	1140	191	144	88	100
PF3D7_0610500.1	Pf3D7_06_v3;Pf3D7_06_v3	445761;446263	446031;446363	-;-	372	95	119	52	75
PF3D7_1207200.1	Pf3D7_12_v3	329635	337806	-	8172	25	27	20	24
PF3D7_1119200.1	Pf3D7_11_v3;Pf3D7_11_v3	722717;722890	722769;723289	-;-	453	36	47	109	124
PF3D7_0318100.1	Pf3D7_03_v3	743929	745053	+	1125	130	108	115	122
PF3D7_1009800.1	Pf3D7_10_v3;Pf3D7_10_v3	393765;394044	393852;397993	-;-	4038	37	31	39	71
PF3D7_0808500.1	Pf3D7_08_v3	427501	427635	-	135	0	0	0	0
PF3D7_0306900.1	Pf3D7_03_v3;Pf3D7_03_v3;Pf3D7_03_v3	310652;310865;311557	310661;311043;311805	+;+;+	438	3046	3630	2283	2367
PF3D7_1037500.1	Pf3D7_10_v3	1487959	1490088	+	2130	60	80	146	142
PF3D7_0927600.1	Pf3D7_09_v3;Pf3D7_09_v3	1123861;1124114	1123903;1125858	+;+	1788	405	479	352	393
PF3D7_0605400.1	Pf3D7_06_v3	224613	225095	-	483	17	15	19	17
PF3D7_0418300.1	Pf3D7_04_v3	819362	822340	-	2979	3326	3283	4375	5183
PF3D7_1367500.1	Pf3D7_13_v3;Pf3D7_13_v3	2692076;2693011	2692892;2693282	+;+	1089	251	256	221	221
PF3D7_API02400.1	Pf3D7_API_v3	6799	7074	+	276	0	0	0	0
PF3D7_1477500.1	Pf3D7_14_v3;Pf3D7_14_v3	3188888;3189244	3189085;3190548	+;+	1503	93	43	260	378
PF3D7_0312500.1	Pf3D7_03_v3	529037	530776	+	1740	82	75	45	47
PF3D7_0805100.1	Pf3D7_08_v3	286959	288620	+	1662	6	15	94	100
PF3D7_0100100.1	Pf3D7_01_v3;Pf3D7_01_v3	29510;35888	34762;37126	+;+	6492	2	1	1	2
PF3D7_1433100.1	Pf3D7_14_v3;Pf3D7_14_v3;Pf3D7_14_v3;Pf3D7_14_v3	1299894;1300280;1303237;1303496	1300131;1303087;1303331;1303726	+;+;+;+	3372	17	21	16	18
PF3D7_1202900.1	Pf3D7_12_v3	162429	162722	-	294	929	1332	890	784
PF3D7_0112300.1	Pf3D7_01_v3	473739	475887	+	2149	0	0	19	19
PF3D7_1137200.1	Pf3D7_11_v3	1463811	1465058	-	1248	32	56	49	80
PF3D7_0628700.1	Pf3D7_06_v3	1183896	1185617	+	1722	68	101	59	55
PF3D7_1342300.1	Pf3D7_13_v3	1664854	1665645	+	792	130	151	73	82
malmito_rna_LSUF:rRNA	Pf_M76611	1516	1630	+	115	3	6	1	3
PF3D7_0608000.1	Pf3D7_06_v3;Pf3D7_06_v3;Pf3D7_06_v3;Pf3D7_06_v3;Pf3D7_06_v3;Pf3D7_06_v3;Pf3D7_06_v3;Pf3D7_06_v3;Pf3D7_06_v3;Pf3D7_06_v3;Pf3D7_06_v3;Pf3D7_06_v3	335107;335332;335546;335742;335908;336093;336252;336419;336531;336789;337004;337293	335252;335405;335647;335807;335974;336157;336320;336452;336636;336867;337157;337368	-;-;-;-;-;-;-;-;-;-;-;-	1038	207	229	184	204
PF3D7_0719400.1	Pf3D7_07_v3	848398	853593	-	5196	207	210	179	227
PF3D7_0600700.1	Pf3D7_06_v3;Pf3D7_06_v3	31965;33191	32960;33244	-;-	1050	1	0	0	2
PF3D7_0108000.1	Pf3D7_01_v3;Pf3D7_01_v3;Pf3D7_01_v3;Pf3D7_01_v3	328431;328609;328834;329556	328479;328703;329343;329558	-;-;-;-	657	971	1096	828	955
PF3D7_0715800.1	Pf3D7_07_v3	695600	696904	-	1305	270	369	187	190
PF3D7_0504200.1	Pf3D7_05_v3;Pf3D7_05_v3;Pf3D7_05_v3	167649;168444;169316	168244;169169;169502	+;+;+	1509	176	175	189	212
PF3D7_1372700.1	Pf3D7_13_v3;Pf3D7_13_v3	2860163;2860449	2860216;2861441	+;+	1047	0	0	0	2
PF3D7_1417100.1	Pf3D7_14_v3	690451	691272	+	822	68	93	61	45
PF3D7_0218800.1	Pf3D7_02_v3	766390	767015	-	626	79	89	7	13
PF3D7_1367600.1	Pf3D7_13_v3;Pf3D7_13_v3;Pf3D7_13_v3	2693921;2694449;2694657	2694295;2694539;2694859	-;-;-	669	118	168	168	170
PF3D7_1128600.1	Pf3D7_11_v3	1110436	1112115	-	1680	25	9	53	79
PF3D7_0411300.1	Pf3D7_04_v3	510380	512548	+	2169	42	25	39	57
PF3D7_1436700.1	Pf3D7_14_v3;Pf3D7_14_v3	1495799;1496059	1495918;1498533	-;-	2595	30	25	14	17
PF3D7_1017200.1	Pf3D7_10_v3;Pf3D7_10_v3	692426;694153	693952;694218	+;+	1593	49	92	73	93
PF3D7_0937500.1	Pf3D7_09_v3;Pf3D7_09_v3	1480947;1482158	1482002;1482211	-;-	1110	1	0	0	1
PF3D7_0301100.1	Pf3D7_03_v3;Pf3D7_03_v3	76494;76773	76562;77474	+;+	771	0	0	0	0
PF3D7_1238400.1	Pf3D7_12_v3;Pf3D7_12_v3;Pf3D7_12_v3;Pf3D7_12_v3;Pf3D7_12_v3	1592402;1592568;1592806;1593175;1593419	1592452;1592686;1592976;1593318;1593632	-;-;-;-;-	699	14	41	10	5
PF3D7_1361400.1	Pf3D7_13_v3;Pf3D7_13_v3	2464135;2464502	2464349;2464718	-;-	432	37	40	27	40
PF3D7_1301300.1	Pf3D7_13_v3;Pf3D7_13_v3;Pf3D7_13_v3	78614;79167;79441	79165;79328;79470	-;-;-	744	5	3	1	9
PF3D7_0411900.1	Pf3D7_04_v3;Pf3D7_04_v3;Pf3D7_04_v3;Pf3D7_04_v3;Pf3D7_04_v3	528192;529800;533990;534201;534417	529617;533880;534061;534291;534485	-;-;-;-;-	5739	208	127	127	178
PF3D7_0424400.1	Pf3D7_04_v3;Pf3D7_04_v3	1099811;1102261	1102102;1107111	+;+	7143	1	0	24	32
PF3D7_1430900.1	Pf3D7_14_v3	1216653	1217171	-	519	178	210	194	193
PF3D7_1435300.1	Pf3D7_14_v3	1421901	1431221	-	9321	233	137	337	449
PF3D7_1008300.1	Pf3D7_10_v3	346407	346514	+	108	1	3	2	0
PF3D7_0705000.1	Pf3D7_07_v3;Pf3D7_07_v3	246259;247062	246809;250152	-;-	3642	190	161	297	368
PF3D7_0401000.1	Pf3D7_04_v3;Pf3D7_04_v3	73268;74272	74128;74340	-;-	930	0	1	0	0
PF3D7_0200800.1	Pf3D7_02_v3;Pf3D7_02_v3	51842;52490	52487;53055	-;-	1212	0	0	0	0
PF3D7_0424200.1	Pf3D7_04_v3;Pf3D7_04_v3	1085979;1091223	1091074;1091277	-;-	5151	5	6	36	46
PF3D7_0935500.1	Pf3D7_09_v3;Pf3D7_09_v3;Pf3D7_09_v3	1400800;1401194;1402001	1401000;1401879;1402052	+;+;+	939	0	0	0	0
PF3D7_1434800.1	Pf3D7_14_v3	1410139	1410897	+	759	866	852	409	490
PF3D7_1146800.1	Pf3D7_11_v3;Pf3D7_11_v3	1843645;1852133	1851971;1853372	-;-	9567	0	0	0	0
PF3D7_0619500.1	Pf3D7_06_v3	820069	824247	-	4179	141	111	101	143
PF3D7_0916000.1	Pf3D7_09_v3;Pf3D7_09_v3;Pf3D7_09_v3;Pf3D7_09_v3	667255;667425;667598;667876	667314;667494;667757;671725	-;-;-;-	4140	103	154	167	167
PF3D7_0934600.1	Pf3D7_09_v3;Pf3D7_09_v3;Pf3D7_09_v3	1354581;1354848;1355222	1354664;1355056;1355495	+;+;+	567	5	25	9	20
PF3D7_0521800.1	Pf3D7_05_v3;Pf3D7_05_v3;Pf3D7_05_v3;Pf3D7_05_v3;Pf3D7_05_v3;Pf3D7_05_v3	885714;886078;887510;887689;887920;888166	885965;887423;887581;887799;887979;888232	+;+;+;+;+;+	1908	73	46	46	68
PF3D7_1003200.1	Pf3D7_10_v3;Pf3D7_10_v3	149342;149835	149737;150038	+;+	600	62	83	55	58
PF3D7_0915400.1	Pf3D7_09_v3	650585	654841	-	4257	3230	2713	2130	2693
PF3D7_1363100.1	Pf3D7_13_v3;Pf3D7_13_v3	2536315;2539506	2539252;2539642	+;+	3075	89	62	45	64
PF3D7_0601700.1	Pf3D7_06_v3;Pf3D7_06_v3	70948;71198	71079;71935	+;+	870	0	1	0	0
PF3D7_0206200.1	Pf3D7_02_v3	249030	250727	+	1698	116	160	222	212
PF3D7_1426000.1	Pf3D7_14_v3	1016133	1016618	-	486	1890	2277	880	946
PF3D7_1424300.1	Pf3D7_14_v3	975241	975336	-	96	9	17	2	2
PF3D7_1452300.1	Pf3D7_14_v3	2145166	2146230	-	1065	57	42	17	23
malmito_rna_RNA5:rRNA	Pf_M76611	4716	4802	+	87	8	11	2	1
PF3D7_1011000.1	Pf3D7_10_v3;Pf3D7_10_v3;Pf3D7_10_v3;Pf3D7_10_v3	429204;429588;429773;430068	429416;429662;429846;430140	-;-;-;-	435	140	177	122	90
PF3D7_1246800.1	Pf3D7_12_v3;Pf3D7_12_v3;Pf3D7_12_v3;Pf3D7_12_v3	1941365;1941930;1942205;1942420	1941828;1942061;1942322;1942491	+;+;+;+	786	597	903	598	630
PF3D7_1037000.1	Pf3D7_10_v3;Pf3D7_10_v3;Pf3D7_10_v3;Pf3D7_10_v3	1462351;1462633;1462864;1463116	1462446;1462731;1462909;1469555	+;+;+;+	6681	124	81	174	187
PF3D7_1002600.1	Pf3D7_10_v3	125939	127600	+	1662	40	20	17	26
PF3D7_1120900.1	Pf3D7_11_v3	790267	790608	+	342	67	58	40	44
PF3D7_1424500.1	Pf3D7_14_v3	979464	979605	+	142	8	16	5	4
PF3D7_0413900.1	Pf3D7_04_v3;Pf3D7_04_v3;Pf3D7_04_v3;Pf3D7_04_v3	623168;623410;623680;626129	623261;623497;625961;626226	-;-;-;-	2562	256	215	183	228
PF3D7_0612500.1	Pf3D7_06_v3	522300	522665	-	366	8	17	12	9
PF3D7_0317300.1	Pf3D7_03_v3	699544	709728	-	10185	160	117	215	268
PF3D7_1127100.1	Pf3D7_11_v3	1060262	1060783	-	522	803	1105	603	607
PF3D7_0827800.1	Pf3D7_08_v3	1198858	1206057	+	7200	200	197	185	212
PF3D7_1364000.1	Pf3D7_13_v3	2564625	2567108	+	2484	3	6	9	10
PF3D7_API02000.1	Pf3D7_API_v3	4802	5158	+	357	0	0	0	0
PF3D7_0410600.1	Pf3D7_04_v3;Pf3D7_04_v3;Pf3D7_04_v3	479028;479288;480405	479079;480152;480468	+;+;+	981	231	241	232	262
PF3D7_1440100.1	Pf3D7_14_v3	1633211	1636255	-	3045	259	204	224	260
PF3D7_1025000.1	Pf3D7_10_v3;Pf3D7_10_v3;Pf3D7_10_v3;Pf3D7_10_v3;Pf3D7_10_v3;Pf3D7_10_v3;Pf3D7_10_v3	1045608;1045805;1046029;1048200;1049120;1049371;1049615	1045685;1045918;1048019;1048595;1049243;1049464;1049760	-;-;-;-;-;-;-	2943	309	293	752	841
PF3D7_0922400.1	Pf3D7_09_v3;Pf3D7_09_v3;Pf3D7_09_v3;Pf3D7_09_v3	908724;911542;911828;912013	911401;911653;911928;912061	+;+;+;+	2940	49	52	18	19
PF3D7_0615700.1	Pf3D7_06_v3;Pf3D7_06_v3;Pf3D7_06_v3;Pf3D7_06_v3;Pf3D7_06_v3;Pf3D7_06_v3;Pf3D7_06_v3	656376;656493;656710;656906;657078;657288;657542	656400;656557;656784;656983;657146;657351;657636	+;+;+;+;+;+;+	471	245	225	153	179
PF3D7_1449400.1	Pf3D7_14_v3;Pf3D7_14_v3	2020209;2020376	2020262;2024137	-;-	3816	163	135	234	270
PF3D7_1143400.1	Pf3D7_11_v3;Pf3D7_11_v3;Pf3D7_11_v3;Pf3D7_11_v3;Pf3D7_11_v3;Pf3D7_11_v3	1735126;1735417;1735796;1735995;1736278;1736567	1735141;1735500;1735880;1736090;1736458;1736572	+;+;+;+;+;+	468	654	623	645	743
PF3D7_1205500.1	Pf3D7_12_v3	242811	248168	+	5358	399	364	513	634
PF3D7_1354000.1	Pf3D7_13_v3	2155755	2157542	-	1788	2	5	6	11
PF3D7_0816100.1	Pf3D7_08_v3;Pf3D7_08_v3;Pf3D7_08_v3;Pf3D7_08_v3	748653;749127;749397;749553	748970;749252;749439;749623	+;+;+;+	558	119	101	146	153
